web-scraper-order,web-scraper-start-url,prix,adresse,img_link-src,type_habits
"1740086435-6315","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3773095_uploaded_image1_1657027214.jpg","Chaussures homme"
"1740086435-6316","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3813400_uploaded_image1_1659546586.jpg","Chaussures Adidas"
"1740086435-6317","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3812858_uploaded_image1_1659530719.jpg","Chaussures Sébago"
"1740086435-6318","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3812854_uploaded_image1_1659530649.jpg","Chaussures homme"
"1740086435-6319","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3812852_uploaded_image1_1659530600.jpg","Chaussures Timberland"
"1740086435-6320","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3812851_uploaded_image1_1659530569.jpg","Chaussures Adidas homme"
"1740086435-6321","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3812849_uploaded_image1_1659530531.jpg","Boots homme"
"1740086435-6322","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3812047_uploaded_image1_1659490065.jpg","Baskets Jordan"
"1740086435-6323","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3812045_uploaded_image1_1659489913.jpg","Baskets Nike Air Max Plus"
"1740086435-6324","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","12 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3811503_uploaded_image1_1659465497.jpg","Sandales orthopédiques"
"1740086435-6325","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3811282_uploaded_image1_1659459056.jpg","Tapettes homme"
"1740086435-6326","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3811167_uploaded_image1_1659456402.jpg","Chaussures Berluti"
"1740086435-6327","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3811107_uploaded_image1_1659454825.jpg","Basket homme"
"1740086435-6328","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","22 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3811103_uploaded_image1_1659454682.jpg","Chaussures homme"
"1740086435-6329","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Gueule Tapée-Fass-Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3810937_uploaded_image2_1659450232.jpeg","Baskets Jordan"
"1740086435-6330","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3810863_uploaded_image1_1659448483.jpg","Chaussures homme Nike"
"1740086435-6331","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3810846_uploaded_image1_1659448249.jpg","Chaussures homme"
"1740086435-6332","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","19 900CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3774377_uploaded_image1_1657103218.jpg","Mocassins 100% cuir"
"1740086435-6333","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","19 900CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3774382_uploaded_image1_1657103360.jpg","Mocassins 100% cuir"
"1740086435-6334","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3810125_uploaded_image1_1659425997.jpg","Baskets Jordan 1"
"1740086435-6335","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3810118_uploaded_image1_1659425889.jpg","Baskets Adidas"
"1740086435-6336","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3810098_uploaded_image2_1659425204.jpeg","Baskets Air Force"
"1740086435-6337","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3810093_uploaded_image1_1659425092.jpg","Chaussures Adidas"
"1740086435-6338","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3770527_uploaded_image1_1656893074.jpg","Chaussures homme"
"1740086435-6339","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3770524_uploaded_image1_1656892941.jpg","Chaussures homme"
"1740086435-6340","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3769225_uploaded_image1_1656802456.jpg","Chaussures homme"
"1740086435-6341","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3769213_uploaded_image1_1656802189.jpg","Chaussures homme"
"1740086435-6342","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","35 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3809103_uploaded_image1_1659369972.jpg","Chaussures homme"
"1740086435-6343","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3772928_uploaded_image4_1657023698.jpeg","Chaussures homme"
"1740086435-6344","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3807692_uploaded_image3_1659307074.jpeg","Baskets Jordan"
"1740086435-6345","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3767382_uploaded_image1_1656708385.jpg","Baskets Adidas"
"1740086435-6346","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3807480_uploaded_image1_1659295636.jpg","Chaussures Nike Air Force One"
"1740086435-6347","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3807396_uploaded_image1_1659289175.jpg","Chaussure Orthopédique"
"1740086435-6348","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3771724_uploaded_image1_1656951073.jpg","Chaussures homme"
"1740086435-6349","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","24 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3807279_uploaded_image1_1659282527.jpg","Chaussures mixtes"
"1740086435-6350","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3806986_uploaded_image1_1659263661.jpg","Baskets Jordan 4"
"1740086435-6351","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3806203_uploaded_image1_1659191353.jpg","Chaussures homme"
"1740086435-6352","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3774812_uploaded_image1_1657114813.jpg","Chaussures homme"
"1740086435-6353","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3801833_uploaded_image1_1658924648.jpg","Chaussures homme"
"1740086435-6354","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3765481_uploaded_image1_1656631363.jpg","Mocassins homme"
"1740086435-6355","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3765489_uploaded_image1_1656631511.jpg","Baskets Nike"
"1740086435-6356","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3765485_uploaded_image1_1656631423.jpg","Chaussures homme"
"1740086435-6357","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3765471_uploaded_image1_1656630906.jpg","Baskets Nike"
"1740086435-6358","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3765473_uploaded_image1_1656630956.jpg","Baskets Adidas"
"1740086435-6359","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3805509_uploaded_image1_1659132312.jpg","Chaussures  Yeeezy Slide"
"1740086435-6360","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3805499_uploaded_image1_1659131738.jpg","Chaussure Jordan 8"
"1740086435-6361","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","10 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3797966_uploaded_image1_1658694616.jpg","Sandales Yeezy"
"1740086435-6362","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3784706_uploaded_image1_1657814747.jpg","Chaussures homme"
"1740086435-6363","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3784704_uploaded_image1_1657814659.jpg","Chaussures homme"
"1740086435-6364","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3777935_uploaded_image1_1657290415.jpg","Chaussures homme"
"1740086435-6365","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","45 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768453_uploaded_image1_1656768901.jpg","Baskets homme"
"1740086435-6366","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3804628_uploaded_image1_1659092285.jpg","Chaussures Versace"
"1740086435-6367","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3804551_uploaded_image1_1659089210.jpg","Chaussures Reebok homme"
"1740086435-6368","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3804120_uploaded_image2_1659045615.jpeg","Chaussures  Air force one"
"1740086435-6369","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3762612_uploaded_image1_1656453317.jpg","Baskets homme"
"1740086435-6370","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3762700_uploaded_image1_1656459528.jpg","Chaussures homme"
"1740086435-6371","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3762617_uploaded_image1_1656453453.jpg","Mocassins homme"
"1740086435-6372","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3803938_uploaded_image1_1659033883.jpg","Baskets Adidas"
"1740086435-6373","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3803933_uploaded_image1_1659033304.jpg","Baskets Adidas"
"1740086435-6374","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3803910_uploaded_image1_1659032550.jpg","Souliers Berluti"
"1740086435-6375","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3803842_uploaded_image1_1659028311.jpg","Chaussures homme"
"1740086435-6376","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","22 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3803815_uploaded_image1_1659026969.jpg","Chaussures Lacoste homme"
"1740086435-6377","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","17 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778059_uploaded_image1_1657296819.jpg","Mocassins en cuir et daim"
"1740086435-6378","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","17 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3803718_uploaded_image1_1659023164.jpg","Chaussures Adidas homme"
"1740086435-6379","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3802852_uploaded_image1_1658973232.jpg","Chaussures homme"
"1740086435-6380","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3802796_uploaded_image2_1658967618.jpeg","Chaussures Adidas"
"1740086435-6381","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768817_uploaded_image1_1656782640.jpg","Chaussures Converse All Star"
"1740086435-6382","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","18 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3776709_uploaded_image1_1657209804.jpg","Sandales homme"
"1740086435-6383","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","18 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3802099_uploaded_image1_1658933756.jpg","Chaussures homme"
"1740086435-6384","https://sn.coinafrique.com/categorie/chaussures-homme?page=44","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3800773_uploaded_image1_1658858982.jpg","Baskets Adidas"
"1740086438-6385","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3804177_uploaded_image1_1659048258.jpg","Mocassins homme"
"1740086438-6386","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3804175_uploaded_image1_1659048176.jpg","Baskets All Stars Converse"
"1740086438-6387","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3804167_uploaded_image1_1659047815.jpg","Chaussures homme"
"1740086438-6388","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3804152_uploaded_image1_1659047247.jpg","Baskets homme"
"1740086438-6389","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3804146_uploaded_image1_1659046937.jpg","Baskets Adidas Stan Smith"
"1740086438-6390","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3848085_uploaded_image1_1661525835.jpg","Chaussures Nike Air Max  Xtravis"
"1740086438-6391","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","30 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3847786_uploaded_image1_1661514307.jpg","Chaussures homme"
"1740086438-6392","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3847280_uploaded_image2_1661475816.jpeg","Chaussures enfant"
"1740086438-6393","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3846147_uploaded_image1_1661428470.jpg","Chaussures homme"
"1740086438-6394","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3846111_uploaded_image1_1661427354.jpg","Baskets  homme"
"1740086438-6395","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3844905_uploaded_image2_1661356071.jpeg","Chaussures homme"
"1740086438-6396","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3844904_uploaded_image1_1661356039.jpg","Chaussures Nike Air Force 1"
"1740086438-6397","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","2 500CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3844738_uploaded_image1_1661350645.jpg","Tapettes homme"
"1740086438-6398","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","13 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3843862_uploaded_image1_1661301711.jpg","Baskets  Air Jordan"
"1740086438-6399","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3841650_uploaded_image1_1661191116.jpg","Baskets homme"
"1740086438-6400","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3840664_uploaded_image1_1661154322.jpg","Baskets Air Jordan"
"1740086438-6401","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3840564_uploaded_image1_1661131393.jpg","Chaussures Adidas Gazelle"
"1740086438-6402","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3840078_uploaded_image1_1661099296.jpg","Baskets Air Jordan"
"1740086438-6403","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","12 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3840070_uploaded_image1_1661099157.jpg","Chaussures Nike Air Force 1"
"1740086438-6404","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3840036_uploaded_image1_1661097732.jpg","Chaussures orthopédiques"
"1740086438-6405","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","15 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3839370_uploaded_image1_1661030950.jpg","Chaussures Nike Air Force 1"
"1740086438-6406","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","60 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3837926_uploaded_image1_1660933552.jpg","Chaussures homme"
"1740086438-6407","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3837631_uploaded_image1_1660922864.jpg","Chaussures Louis Vuitton"
"1740086438-6408","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3836854_uploaded_image1_1660885437.jpg","Mocassins homme"
"1740086438-6409","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_3835058_uploaded_image1_1660774627.jpg","Baskets  Nike Tiempo"
"1740086438-6410","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3834838_uploaded_image1_1660763447.jpg","Chaussures homme"
"1740086438-6411","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","15 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3834834_uploaded_image1_1660763079.jpg","Chaussures homme"
"1740086438-6412","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","8 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3834280_uploaded_image1_1660743505.jpg","Baskets Nike Air Max 97"
"1740086438-6413","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3832862_uploaded_image2_1660671957.jpeg","Chaussures homme"
"1740086438-6414","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","27 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3832664_uploaded_image1_1660665165.jpg","Chaussures homme"
"1740086438-6415","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3832405_uploaded_image1_1660656061.jpg","Baskets Jordan 11"
"1740086438-6416","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","5 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3832402_uploaded_image1_1660656023.jpg","Sandales Gucci"
"1740086438-6417","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","5 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3832230_uploaded_image1_1660651053.jpg","Tapettes Gucci"
"1740086438-6418","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","24 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3830969_uploaded_image1_1660568222.jpg","Bakets Jordan 1"
"1740086438-6419","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","22 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3830968_uploaded_image1_1660568111.jpg","Baskets Nike Air Max"
"1740086438-6420","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","25 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3830649_uploaded_image1_1660555005.jpg","Chaussures homme"
"1740086438-6421","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","12 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3829342_uploaded_image1_1660430310.jpg","Baskets Nike Air Force 1"
"1740086438-6422","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","125 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3829108_uploaded_image1_1660417458.jpg","Chaussures homme"
"1740086438-6423","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3829029_uploaded_image3_1660412770.jpeg","Chaussures homme"
"1740086438-6424","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3828962_uploaded_image1_1660409448.jpg","Chaussures  Balenciaga"
"1740086438-6425","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3828662_uploaded_image1_1660398422.jpg","Sandales orthopédiques homme"
"1740086438-6426","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","13 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3828230_uploaded_image1_1660378236.jpg","Baskets Air Jordan"
"1740086438-6427","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","5 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3827262_uploaded_image1_1660311783.jpg","Tapettes homme"
"1740086438-6428","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","25 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3827255_uploaded_image1_1660311509.jpg","Baskets Air Jordan 4"
"1740086438-6429","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","17 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3827248_uploaded_image1_1660311341.jpg","Chaussures Yeezy"
"1740086438-6430","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3826517_uploaded_image1_1660263084.jpg","Baskets Nike"
"1740086438-6431","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","30 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3825564_uploaded_image1_1660223421.jpg","Chaussures homme"
"1740086438-6432","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3825422_uploaded_image1_1660219052.jpg","Chaussures homme"
"1740086438-6433","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","20 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3824843_uploaded_image1_1660190842.jpg","Chaussures Nike"
"1740086438-6434","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_3824448_uploaded_image1_1660163260.jpg","Baskets homme"
"1740086438-6435","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","50 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3824179_uploaded_image2_1660150775.jpeg","Chaussures homme"
"1740086438-6436","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3823756_uploaded_image1_1660134103.jpg","Tapettes homme"
"1740086438-6437","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3823754_uploaded_image1_1660134031.jpg","Tapettes homme"
"1740086438-6438","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3822937_uploaded_image1_1660079771.jpg","Chaussures homme"
"1740086438-6439","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3792576_uploaded_image1_1658336396.jpg","Mocassins homme"
"1740086438-6440","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3792560_uploaded_image1_1658335985.jpg","Chaussures homme"
"1740086438-6441","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3792549_uploaded_image1_1658335468.jpg","Chaussures homme"
"1740086438-6442","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3792537_uploaded_image1_1658335022.jpg","Chaussures homme"
"1740086438-6443","https://sn.coinafrique.com/categorie/chaussures-homme?page=43","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3792532_uploaded_image1_1658334814.jpg","Chaussures homme"
